Video_title,Comment_id,Comment_content,Time,Username,Channel_user,Likes,Photo_thumbnails,Hearted_by_video_publisher
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgxdrIzap0oUsHLqCWp4AaABAg,"食完米線再食焗飯😱😱
好痴線,2022年學生仲興食袋裝冷麵🤣
強烈建議袋裝冷麵加入飲食文化遺產😋",1 年前,@Kizuna-Ed,UCsOg1zQu9fbNoduCMcoPyYA,5,https://yt3.ggpht.com/ytc/APkrFKYWW8vVYhUz_a-khxcgSkR-cfc2CwFh-SuxvIiHgg=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgyEbaee6lTrDaXJsHx4AaABAg,"8:10 呢個shot加得好😂🎉
第8條片係$12懶人料理(唔係即刻答)",1 年前 (已編輯),@cct0704,UCVSR1paGuwqpkdJkejCUUyQ,11,https://yt3.ggpht.com/ytc/APkrFKYkKe-ZhAUQ3WXHe2Dq4usLKKTrwaALi5sx7FWe7ettic9Kz8q9NeVIB3tBHFH2=s176-c-k-c0x00ffffff-no-rj,True
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgzstvtjDtWeOet6vgh4AaABAg,你飲珍珠奶茶對面果間重慶小食既涼皮超好食😊😊,3 個月前,@LilyLily-rk2hl,UC98mNUxULVUZ7owV5m29LGA,0,https://yt3.ggpht.com/ytc/APkrFKZ0Irhm8s4ybOHyvwBmfk9e7yMX8rG7h6hM4Q=s176-c-k-c0x00ffffff-no-rj,False
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,UgwbioiHNE9XK-r9e7p4AaABAg,我小學時做食肆的死了爸爸說了一句話我一直記住「好食既嘢就5健康+啦,6 個月前,@c3wasabi398,UCZOJ-_Ppk8e4EjhMO6zESew,1,https://yt3.ggpht.com/ytc/APkrFKYqqB_TkW3kFW9fT545yaQysIt1Smc7FwhU31j-vRs=s176-c-k-c0x00ffffff-no-rj,False
【天水圍驚驚】學生推介到新北江必食必玩10件事！抵食焗飯🍚人氣米線！跟00後放學一天｜文迪mandic|放假一天｜特色商場 - YouTube,Ugx4MnDqHmo8CCkiVB54AaABAg,文迪妹，證明你仲係好年輕，再加埋你有童心，所以咪學生妹鍾意嘅嘢，你都鍾意囉，你都會去做。,1 年前,@trudychu4789,UCo8GdtELrnmMT3_uXUOBRCw,1,https://yt3.ggpht.com/ytc/APkrFKb3GSmSlzxFGvQkhL-gJkSMdjAqkoEg79GCBwO_7DBJ-SmNBMcEYiZ0DCiTdHbw=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgxYO0Dd7ZtIlWu4ITd4AaABAg,屏山圖書館，小弟有份起㗎（雖然都係畫吓設計圖），成棟野真係好多花臣，仲記得有個面用隻生鏽鐵板，要不停淋水等佢生鏽，當年每日放lunch就係好似淋花咁照顧件鐵板，等佢鏽得靚靚地先畀建築署批😂,2 個月前,@ghostenay,UC0N4R-lFDVcdPBd5hxRUr4w,59,https://yt3.ggpht.com/ytc/APkrFKZKsfZ1FpsxkxR7cU_cZXrWY863qSr7NSFkRxujBJCgaelIAzC5_MN2oN1Er-ya=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgwDNn7vafBe1d8G1DF4AaABAg,"成個圍城，幾乎全部都係領展商場
所以北江好似最後清泉咁，介紹極多數都係新北江、天一商城、銀座
天水圍其實跟輕鐵路線圖記，「日」字形，搭多啲705/706其實唔難記既
個人覺得易明過屯門㗎喇～",2 個月前 (已編輯),@tangthomas7583,UC4R1Pcj7on2Ljc_G43TdcSA,18,https://yt3.ggpht.com/ytc/APkrFKZg5cScyMRyvuWpQKQhq_MVzyrGLrSzz9MmGlajCYWA52s8qWAI6ixBNUHTWOA_=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgzRp7IkQp2sxs01vtZ4AaABAg,"悲情城市應該係2004年左右既講法
因為果陣起超多公屋，塞哂d底層同新移民過黎
引發因經濟家暴，童黨同輕生問題
而且果陣好多設施不足
個個要出市區打工

事實呢廿年，治安好過市區
至少冇劏房問題，犯罪又相對較低
好多家庭又靠努力累積一定財富",2 個月前,@chanjill123,UC63psSDXbNCFKwVNBdn9Vbg,47,https://yt3.ggpht.com/ytc/APkrFKZcVJvfIs5xOb5CaRGC74zxz1TrfuScYPd43A=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgyHdI0dv9D4lx4D7dN4AaABAg,"濕地公園我去過兩次，但成個天水圍去得最多次，應該就係屏山天水圍圖書館&體育館😊
當年啱啱開幕嘅時候，佢嘅圖書館係除了中央圖書館之外，藏書量比較多嘅一間。以前放暑假都去過好多次。
另外就係去同一棟建築嘅體育館。我有幾個朋友都住大西北，以前為咗遷就佢地，我會特登入去天水圍打羽毛球😅",2 個月前,@ordinarydiary,UCEhhnDIEGsRWMVP-GxnuKjw,0,https://yt3.ggpht.com/Otv0mfnMGHiyv-MSMsy23Yi29Kw-Yf9Hvn7oHXDXXbVBkrOHLvVuqQXYFslEA2vyNvfbKQX8RQ=s176-c-k-c0x00ffffff-no-rj,False
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,Ugzuwu-NnPSe4St9os54AaABAg,"其實天水圍的配套比起以前已經好好多,交通方面尤其是住喺天耀邨,先唔計西鐵,單單喺對面出市區的巴士路線就一應俱全,四通八達",2 個月前,@lamkayuen,UCMi7dWPIoN7KCYNvTv_cfFA,6,https://yt3.ggpht.com/ytc/APkrFKbP97GZfM_q39GkrUrB5yEYUcp8_xexhH1krw=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgybnzwdLXgRYjMON-p4AaABAg,我係天水圍大，呢個圖書館算係我第二個屋企，睇完Pinky條片覺得好親切，好掛住呢度😢,2 個月前,@mattt6380,UCYIajL6VNgAZAr0A6H3-HQA,12,https://yt3.ggpht.com/ytc/APkrFKarcWO-emQC1NT086fVkQX3Nkq7aMU3UKV1IQ=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgxZFAxyiZ7o9FuXQth4AaABAg,天水圍相比其他區 我覺得最大的優點是寧靜,2 個月前,@blank9474,UCL8kXJVjoOyxHwvL78qguXg,8,https://yt3.ggpht.com/ytc/APkrFKZ8sc7u3dnQsUen5a9JpooDKjXOYPJO0FLQfWZW1g=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgxQqvY-P76e8deYVXN4AaABAg,我93年入黎，睇住天水圍銳變，現在交通去邊都好快，我住天耀，一上車就上高速，A37去機場30分鐘，西鐵出荃灣20分鐘，巴士出深水埗，旺角35-45分鐘，巴士去上環至銅鑼灣40-50分鐘，去九龍東，尖沙咀，也地方都一程攪掂，北上更方便，深圳灣20分鐘就到，福田，羅湖無難度。,2 個月前,@elleleung2614,UCG96tkeIR_CB_ivOzcfnzuA,3,https://yt3.ggpht.com/ytc/APkrFKY9yWngAYMRPadWRbBY9cpIiTwsWezD34f_VKmfgQ=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,Ugwt8BlCZHzcggtRgWR4AaABAg,pinky拍片拍得越來越好，部相機細細部好方便隨身攜帶，多謝你❤,2 個月前,@samlam4367,UCLrBAzROOIZF0IQ7kMk8ywA,11,https://yt3.ggpht.com/ytc/APkrFKa8M_r8-d-SBO7--t0GAfO-02hl9-5JHdeIiA=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,Ugzfnz057I0q3zDBK_54AaABAg,以前天水圍稱悲情指交通唔方便及多人跳樓，現在已大大不同了！,2 個月前,@Cbccnn,UC2AvFJm9mtgXK1J3-jt2U9w,3,https://yt3.ggpht.com/ivAE54-IlvlvbsQREd4oFmJh3_FBghc5Xbv6JcjVvN1ZafGw8bxA0xyYC2aAWA8aNpLSXuFpn2I=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgwpjNhOuIeB0D9O7Ip4AaABAg,希望妳喺天水圍住耐啲啦！一定比市區舒服得多😊嘻嘻，又多位天水圍之友😂😂,2 個月前,@siufaing9349,UCNqRXbCDBECtw-_f3VpFihw,2,https://yt3.ggpht.com/ytc/APkrFKYyAYXXICoaX4l9QZFoHWo1PE6v7pVijrHsMCrpng=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,Ugw7UJ-FlttwVkPWtWF4AaABAg,"天瑞去新北江其實幾分鐘就行到過去,一程輕鐵都係廿幾三十秒,等得輕鐘都已經行到過去🤣

Cafe 可以去天水圍北濕地公園果到,重點~天水圍""北"",天水圍""北""同天水圍""南""係兩個世界既人.

圖書館其實係綜合康樂大樓,重可以去看台睇人游水

天水圍依+都多左唔少有錢人,睇下濕地公園住House 果D😅",2 個月前 (已編輯),@cham3232,UCcJnTfIZ8ix-wmB0S0FCI7w,2,https://yt3.ggpht.com/ytc/APkrFKaMPytKeF-H0TO6cidQ8eeD0ZlD_8r-GoPBtw=s176-c-k-c0x00ffffff-no-rj,False
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgyZw6vRt1tPKql3W3Z4AaABAg,天水圍今非昔比啦，街道很闊落，商場食肆都很方便！ 話說佳能這款相機咁迷你，睇見有D心動添，以前帶部相機都覺得太占位置……,2 個月前,@leealan8905,UCz5M0wAkxfz-2sX8u8rvsFg,7,https://yt3.ggpht.com/ytc/APkrFKaaeqMwZDWbukpF6V_6g-3ISbys_iFJ7NtzrA0rqtjb9PEC8viLvJgdI8WNcckC=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgytaLP9kkvOS-9WFLl4AaABAg,新北江其實仲有好多美食，可以慢慢發掘。屏山圖書館係有室內泳池嘎！天耀附近蝦尾新村仲有華嫂冰室，天水圍好多打卡景點嘎。,2 個月前,@kimchan8029,UCeh1Q02mR0RzRQz8v5uiMBw,2,https://yt3.ggpht.com/ZDcQDVy030MZcM_1S_HG8aff4oMCSrVYErAl2QpHK1lnQMD2yvI82eQZcq22wHAqynnhEOBs1w=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgxqiALTUDpaFHnHOGJ4AaABAg,我係天水圍開荒牛。第一期入住  初期係高級公居  因冇人入住  房署把入住條件降低 符合居屋資格者馬上上樓。 92年入住四百元三人單位。新北江有八百伴。講真當年我返中環 真係從無怨言。,2 個月前,@andywong3374,UCVwFCE_CImzwx6EDHP4UCBQ,8,https://yt3.ggpht.com/ytc/APkrFKbZbaNJDqrFZq8lRDQaPFzMms6J0OYNNVI0sQ=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgxgDWTMeeci_HvcPM14AaABAg,介紹返每年年三十圖書館附近村屋都放烟花 🧨 ， 直迫維港質素😂 最佳觀賞地點 西鐵站行去圖書館天橋呢🎉,2 個月前,@cathyho4128,UCVMMIGnIQc29N74xYcQ3x-Q,1,https://yt3.ggpht.com/ytc/APkrFKbkAPFvh-jY3qkvyRs5DP82Dax4tED2AaauvA=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgyGWNrQNV7UKUiXAHN4AaABAg,天水圍有條好長嘅河流，日頭沿著單車徑隔離條行人路慢慢一直向前行，靜靜地睇下風景都幾好。,2 個月前,@Lavender_cs,UCl0-Xbi-YTSq8bAo5hhoVDg,2,https://yt3.ggpht.com/amoMx5L7V8i-MR3vvAeo2I2cvqD-hbi542mAHs3INQdAWmi3A-anHyozRogmB-L4e5o0kgnc5w=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,Ugz-Lo3k2fxkzlXZZm14AaABAg,上網睇吓，嘩！原來Canon整相機已經咁多年，佢真係俾咗我好大嘅驚喜👍好似電話由大哥大進化到宜家嘅細電話咁，一定要係咁細部相機，先至可以有拍攝嘅興趣，如果唔係拍一次，就好似做咕喱咁攰，真係死得，睇嚟呢部機都可以俾小朋友自由發揮，細細個就可以培養佢哋嘅拍攝興趣，更加可以增加佢哋嘅成就感💪鏡頭下嘅天水圍一的都唔悲情，天水圍嘅太陽一樣係日日昇起❤️,2 個月前 (已編輯),@ruiyuntang669,UCKYy6Hb7sfKdAUWNTmxtXaw,6,https://yt3.ggpht.com/ytc/APkrFKbmTSmGeJVww9yNyhepYbp3stJcEs8flUYXTA=s176-c-k-c0x00ffffff-no-rj,True
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,UgwN5bW1vjFDwDSS7794AaABAg,仲有天水圍一時間有個叫‘’綠田園‘’嘅地方同一個叫‘’有义用‘’嘅地方都係有得燒嘢食仲有得還嘅好地方，綠田園比較緊天華邨同天恩邨附近，而有义用就比較遠少少要坐的士或渣私家車先可以入到去，佢旁邊仲有個War Game塲“W28”,2 個月前,@ngjohn3386,UChfA1JSnuiZ_sn9IVbtj0_A,0,https://yt3.ggpht.com/ytc/APkrFKZdwTMve1Fnqctk0oNT4FH8XMJWZ-awjM90M3DuRDA=s176-c-k-c0x00ffffff-no-rj,False
正式搬入天水圍！還是悲情城市嗎？這些地方你又有去過嗎？｜一日遊記  | Canon PowerShot V10【Pinky's Vlog】 - YouTube,Ugw1qBmRw6Idit4mI5h4AaABAg,輕鐵好比日本路面電車 靜心下來 慢慢欣賞沿途風景 尤其係屯門來往天水圍個一段 。然後走上濕地公園旁個斜坡上 遠眺天水一色 放眼無盡 微風輕拂 寫意盈然 而妳就在身旁 好想追Pinky 妳哦😊,2 個月前,@user-oh4fi8on9k,UC0bFMdcrN8rdlwQv9qSTDPA,2,https://yt3.ggpht.com/ytc/APkrFKbrw-eeL7xMqbr043m_3oHNHNx-nAh57P-cep7C2fK4dg=s176-c-k-c0x00ffffff-no-rj,True
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgxcNi_ovEXesSn4-nB4AaABAg,爺爺，你講嘅YouTuber終於出片啦,4 個月前,@tychan,UCYYvnN6g85_bKVF_D6Hy4KQ,222,https://yt3.ggpht.com/ytc/APkrFKYXbpg18qYAsT_gLVQJ9hPQfTNj_QW0s9pl=s176-c-k-c0x00ffffff-no-rj,True
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgwdQioXqP88pGcMfSJ4AaABAg,"挑戰成功！！！不如尼個20,000卡路里嘅挑戰！！支持肥姨！
Btw Jenny好靚女❤",4 個月前,@Superlazy995,UCHn4U26PQgYyaYVA6KczDHg,95,https://yt3.ggpht.com/_RFM0W62LZjwcVmyQKRqhsUQEIb_n3gwcKCBRhGdeF6J7XU_tPNvSaa6V9MzIwGUbysa16iyeRg=s176-c-k-c0x00ffffff-no-rj,True
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,Ugz1BaQQ0bO_DArpAmh4AaABAg,Jenny 笑容好甜呀,4 個月前,@crystalupala,UCHgomgmdPPu0xq0fgw4mleA,159,https://yt3.ggpht.com/ytc/APkrFKb0TBzLrcyGd52RVuPm0NUlnesvl7LQ1O6yBQ=s176-c-k-c0x00ffffff-no-rj,False
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,Ugx1TKQEi9v2TvOjXph4AaABAg,叫阿mar做嘉賓我肯定你唔會食得咁辛苦同飽😂,4 個月前 (已編輯),@wohooooo2207,UCEsBtb8ffRq09WNCzRhLCyg,236,https://yt3.ggpht.com/MeRrYnyJxkEGwZKn98vklEEjRHhG1gx8KqJR-PE0r0Vg_D-qMEkuj7IOrsD_sMp0ZL8boZ7ttw=s176-c-k-c0x00ffffff-no-rj,True
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgzO5iw3mNtxuG1g01d4AaABAg,jenny 笑得好好睇🙈,4 個月前,@louisyeung9059,UCFREIyzAsIpktQrHKwFDu5Q,94,https://yt3.ggpht.com/ytc/APkrFKax3JxcmPLCKwSivoLCjG6W1cr8HJ-QmpU-BJPV=s176-c-k-c0x00ffffff-no-rj,True
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgzWTfwhkKiehw5zPkl4AaABAg,雖然你都認自己肥左好多 但片尾真系頸都冇嘛😂快啲同囂張一齊拍減肥挑戰！！！,4 個月前,@chingsze6953,UCAGCS9-222-zzWbEPjAX2jw,15,https://yt3.ggpht.com/ytc/APkrFKZTwnngrgbER-V4HUOP2D_5J5fjLVYVlw5g_AIGvw=s176-c-k-c0x00ffffff-no-rj,False
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgwEwQom3gEc6bTg-8Z4AaABAg,為咗拍片犧牲體重辛苦你啦😢 jenny都好勁一個女仔肯同你食咁多嘢有啲女仔未必肯 始終女仔怕肥?,4 個月前,@yanwan5387,UCv-zCl11zYZM4scatnLtiIg,92,https://yt3.ggpht.com/ytc/APkrFKaDdA4lETA8Kjdx7V6TFi7u2iHODMXuYrvjvXfN=s176-c-k-c0x00ffffff-no-rj,True
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgzcIL6N87VKTXgRhaJ4AaABAg,大jenny好靚女😂,2 個月前,@wancarly6486,UC7YINY4Y_8OcnLc2DBbvfNQ,4,https://yt3.ggpht.com/ytc/APkrFKYYQSLXnZrIIWzYmnB3XM1FOjIdrEEz0m1IhZStsQ=s176-c-k-c0x00ffffff-no-rj,False
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgyJTh8GAJl6yT9hDvB4AaABAg,我反而最想睇肥姨姨sell野食 特別係個lunch and 冬甩 係邊度買😹,4 個月前,@user-pz1xw9pq5h,UCjmGT8HYMehahtcoPOTRF9w,1,https://yt3.ggpht.com/c0pQRna4vtFq2L_dId92i70ZbHJzawAfUGzWx_iSRT9Toao48yjbmgtsG99Tc6YQTuiedzw46w=s176-c-k-c0x00ffffff-no-rj,False
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgxF9j244ZtzM_lA2tZ4AaABAg,Jenny夜晚畫風突變笑死咗😂,4 個月前,@yanlovece,UCk-rKzgYLAX62Xk5o9gAP8A,51,https://yt3.ggpht.com/ytc/APkrFKZitQf2gTu_J343h32BVVoBAKxuCwPlrk42DF9nr1_Kkg=s176-c-k-c0x00ffffff-no-rj,True
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,Ugya_U8eEM5FkmGIeXJ4AaABAg,肥EE真人 勁nice ❤,4 個月前,@hannahchan521,UC74mYLttzdGllAgmDAks3Ng,3,https://yt3.ggpht.com/ytc/APkrFKYW1I62nMqP-FoLhtIahU7J_GXGMW7Pw44XpWxm4zY=s176-c-k-c0x00ffffff-no-rj,False
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgzvpLBta_br0BHXaap4AaABAg,想睇多啲jenny!,4 個月前,@user-gs5xp8qp8k,UC8WUBnKx1FV2u9SkOK43a-w,17,https://yt3.ggpht.com/BSA3QYP47vKEKvSQyFW-tFn1LXadvhK8LLQ4zU8YVETcJIAptbDB_c3dFyHcaqp4N9m8xJf1Sg=s176-c-k-c0x00ffffff-no-rj,False
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgwB4z-NVw6xilvJVQh4AaABAg,肥姨姨食到反胃 辛苦曬！既然撐大左個胃，不如試下去挑戰大胃王xd,3 個月前,@hediafung7688,UCozdmp_uxBdVQCpblqbMP7A,0,https://yt3.ggpht.com/ytc/APkrFKbpH2ObKtDIDF1HNIbM_KiCbC9Ybhs8atOANF3sX0I=s176-c-k-c0x00ffffff-no-rj,False
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,Ugyuk7xUTEVZ2Q4B4gJ4AaABAg,jenny 好靚,4 個月前,@kevinlohk,UC5w9lkwbhb3_aAEmy9oHj8g,8,https://yt3.ggpht.com/ytc/APkrFKZoE_mZUQHnY1PFknaVv6Wj5jLucDtQSnNEZA=s176-c-k-c0x00ffffff-no-rj,False
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgyS9zSJmyCmFyRa2p14AaABAg,第一次睇人食嘢咁痛苦 好似就死咁😂😂😂😂好鍾意睇呢類片😂,4 個月前,@ych_1663,UCVuycOnk52vYPs0PvJY63Ug,0,https://yt3.ggpht.com/ytc/APkrFKYo2zYY3eR1pXJBq6ExkaUW1fHyT3FmyO-Ri1yfTZMATiHwFqbvzTpUEOM0-TQo=s176-c-k-c0x00ffffff-no-rj,True
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgwoGCF7yQseL6Cv2lV4AaABAg,去到6分鐘真係忍唔住要like！respect🤣,3 個月前,@laikoyama3534,UCBzXpQjoDWEuGkmA0V2Q1FQ,0,https://yt3.ggpht.com/ytc/APkrFKZNKaVgn8hIOsAskF6hY2CQxp4FcqsSc_AgE0T97eQ=s176-c-k-c0x00ffffff-no-rj,False
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgxlfE7HZyAebsUKl114AaABAg,肥姨姨有無搞錯，竟然無擺jenny個ig出來。,4 個月前,@hongchow221,UC72vs-LhQv4rlhxm693pDoQ,37,https://yt3.ggpht.com/ytc/APkrFKYg_MYMw0rNGgu9XSppRzVLSf9m6baS4odGNA=s176-c-k-c0x00ffffff-no-rj,True
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgzEo_cqOtkfSHxRWGx4AaABAg,我feel到姨姨你成條片keep住個頭微微顎高，以防個雙下巴吱咗出嚟😂😂,4 個月前,@Mingwaixd,UCk9bWw2PGjtBrJ2hMdXh3iQ,39,https://yt3.ggpht.com/ytc/APkrFKbgB6M1fxblEW79iZqy-XrTp2GYLF4fOoCabA=s176-c-k-c0x00ffffff-no-rj,True
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgzYeWhMEPDwWjTk9hB4AaABAg,肥姨真係好食得,4 個月前,@Hangjai27,UCc6AmzkQW06O3AYuq4jojrA,3,https://yt3.ggpht.com/ytc/APkrFKb_FlZSFNPsDDHIlmGOomPl4Tl9THYwk07ziQ=s176-c-k-c0x00ffffff-no-rj,True
24小時爆食一萬卡路里｜細Jen 大Jen 仲有點心姨姨? ｜肥姨姨 fataunt - YouTube,UgyHoGEvW_8BKCCelxt4AaABAg,肥姨姨挑戰5萬卡路里 做大胃王,4 個月前,@ophthalmologist9623,UCJF5qiyX1KV_TlDHsdzCfMQ,5,https://yt3.ggpht.com/50E8PkfKF8LNtKPhFbNP08njurnXpOIE5v9P_clnjA3iia8UK9qjUYm-eXU_O1rYojzdgjcFNw=s176-c-k-c0x00ffffff-no-rj,True
"走入""最豪華""康文署健身室︱值得參觀? - YouTube",UgwV1fvKd-uJbXjx9cp4AaABAg,下集不如去啲舊式啲嘅康文gym😂,5 個月前,@steven061139,UC-xatfqFSmcSC2j64XDq5Hw,159,https://yt3.ggpht.com/ytc/APkrFKbqrQQZdCAoqAuNZ7-RXT-m3wi05rOE_LBBeXFL_g=s176-c-k-c0x00ffffff-no-rj,True
"走入""最豪華""康文署健身室︱值得參觀? - YouTube",UgxRhExHIWKTV_tklC54AaABAg,真係支持整返個康文署開箱體驗系列，覺得呢個幾好笑，而且又真係會睇到唔同場分別係咩,5 個月前,@thisisLaws,UCpHwxS1kdPbnplMRVkSy_bg,62,https://yt3.ggpht.com/ytc/APkrFKZaEu3pqeoVrfpkuZrTUaiP_XgdQ-ZOmzBk8PSZjKiw4ooMcUHL3SfIX7KL69hM=s176-c-k-c0x00ffffff-no-rj,False
"走入""最豪華""康文署健身室︱值得參觀? - YouTube",UgysLluKAL2yKeXCAm94AaABAg,"我因為窮，從來只去康文。離島都去過，講些少特別的。

下次試下去全港最細間係荃灣西約同鳳琴街(鳳琴街以前有古老八爪魚機，而家冇了)
大角咀有史密夫，友愛有barbell(可換餅)，九龍公園啲機擺得好密
何文田夠大夠闊，花園街夠多人，天暉路操完上樓上跑步(有緩跑徑)
柴灣就有歌聽，駱克道分開兩邊場好遠，天水圍有個啊叔掉啞鈴掉左幾年。

其他冇乜特別位。

其實好多場都冇Cable",5 個月前,@s1996083,UCKBg2x3c3jfCWPk0CghrpLg,107,https://yt3.ggpht.com/ytc/APkrFKYy5YeK8RBIRehkLFALgwTg67XDhWFlGKQftw=s176-c-k-c0x00ffffff-no-rj,False
